uniqueID,AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3
1011,Walkforward1,2.651884,-0.004206683,0.1616491,-0.03391193,0.6852244,0.01195058,0.3385284,-0.04360624,0.6846758,0.0481144,0.4775826,0.02439328,0.6856292,0.0714696,0.5880256,0.1187404,0.6757094
1012,Walkforward1,2.691996,0.0001516338,0.1507417,-0.03291519,0.685273,0.02301515,0.335071,-0.03173913,0.6853285,0.055659,0.4618341,0.03301799,0.685268,0.07950886,0.5733805,0.131444,0.6733536
1013,Walkforward1,2.708945,0.003577948,0.1641332,-0.03805799,0.6850067,0.02788684,0.334535,-0.02710357,0.6855275,0.05991436,0.459819,0.04143987,0.6848104,0.08362529,0.5728785,0.139291,0.6717742
1014,Walkforward1,2.742848,0.006234355,0.1601969,-0.03887699,0.6849607,0.03330749,0.3260077,-0.02139192,0.6857295,0.06536542,0.4498071,0.0549482,0.6838591,0.08880594,0.5643272,0.1472984,0.670064
1015,Walkforward1,2.759824,0.00775438,0.1658127,-0.04131678,0.6848178,0.03634708,0.3269525,-0.01676963,0.685858,0.06888069,0.4490525,0.06485219,0.682991,0.09407419,0.5741904,0.1579035,0.6676444
1016,Walkforward1,2.776795,0.009606073,0.169673,-0.04129133,0.6848193,0.03971229,0.3274814,-0.01162979,0.6859645,0.07450888,0.455371,0.07818515,0.6815934,0.09778906,0.5740959,0.1647886,0.6659784
1017,Walkforward1,2.793849,0.01164142,0.1729692,-0.04082105,0.6848475,0.04616772,0.3383859,0.0003718048,0.686063,0.0776298,0.4536604,0.08500489,0.6807765,0.1017746,0.5735312,0.172062,0.6641364
1018,Walkforward1,2.810797,0.01389301,0.1752497,-0.04045395,0.6848693,0.04967181,0.3377618,0.005218458,0.6860432,0.08023511,0.4517898,0.09178519,0.6798956,0.1053278,0.5727986,0.1768797,0.6628696
1019,Walkforward1,2.827747,0.01734885,0.1895877,-0.03934408,0.684934,0.05302857,0.3365657,0.009365425,0.6859992,0.0825002,0.4498525,0.09895246,0.6788895,0.1086024,0.5719242,0.180719,0.6618332
1020,Walkforward1,2.861766,0.01670307,0.1814821,-0.0355708,0.6851403,0.05380701,0.323623,0.01646853,0.6858654,0.08291371,0.4372158,0.1081068,0.6774921,0.1106511,0.5603952,0.1868277,0.6601348
1021,Walkforward1,2.878826,0.01786525,0.1767209,-0.02812821,0.6854861,0.05723145,0.315222,0.02727563,0.6855206,0.0880845,0.437378,0.126257,0.6743453,0.1198107,0.5629973,0.1995161,0.6564113
1022,Walkforward1,2.895827,0.01957804,0.1698496,-0.01896667,0.6858008,0.06134574,0.3045567,0.0405185,0.6848655,0.09325261,0.4274647,0.1399969,0.6716274,0.1279836,0.5540546,0.2100082,0.6531302
1023,Walkforward1,2.91284,0.0220165,0.1661857,-0.0119823,0.6859584,0.06581718,0.3056208,0.05440516,0.6839024,0.09665947,0.4221147,0.1519954,0.6690142,0.1339541,0.5505481,0.2153199,0.6513984
1024,Walkforward1,2.929821,0.02421858,0.1638674,-0.005805718,0.6860385,0.06799108,0.3007172,0.062143,0.6832429,0.09954274,0.4183448,0.1635981,0.6662719,0.1391527,0.5485538,0.2195995,0.6499681
1025,Walkforward1,2.963798,0.03002571,0.1601169,0.00812988,0.6860149,0.06997897,0.2847694,0.07277411,0.6821924,0.1025984,0.4036755,0.1763418,0.6630129,0.1440426,0.5362759,0.225656,0.6478904
1026,Walkforward1,2.980817,0.03282801,0.1553108,0.01459276,0.6859078,0.07240746,0.2784177,0.08296603,0.681028,0.1053397,0.3988019,0.185032,0.6606404,0.1480021,0.5340129,0.2285098,0.6468893
1027,Walkforward1,2.997906,0.03544099,0.1500462,0.0211812,0.6857359,0.07511576,0.2716188,0.09725832,0.6791342,0.1107569,0.4024381,0.1978244,0.6569231,0.1573633,0.542927,0.2296508,0.6464851
1028,Walkforward1,3.01485,0.0366546,0.1464714,0.02595739,0.6855718,0.07672582,0.2663094,0.1072424,0.6776294,0.1123637,0.3983822,0.2045724,0.6548532,0.1606276,0.5406042,0.2288591,0.6467658
1029,Walkforward1,3.031824,0.03785187,0.1432026,0.03075253,0.6853734,0.08047957,0.2686993,0.1201261,0.6754645,0.1138071,0.3944893,0.2112736,0.6527219,0.16358,0.5383673,0.2277086,0.6471717
1030,Walkforward1,3.048807,0.04239064,0.151285,0.04107894,0.6848321,0.08063715,0.2644897,0.1252492,0.6745332,0.1147173,0.3914656,0.2156583,0.6512864,0.1652168,0.5361004,0.2249136,0.6481484
1031,Walkforward1,3.082891,0.04128306,0.1362191,0.04407626,0.6846457,0.07825725,0.2483324,0.1301557,0.6736037,0.1130295,0.3764739,0.2183762,0.6503801,0.1639467,0.5219281,0.2206653,0.6496071
1032,Walkforward1,3.099847,0.04201011,0.1325829,0.04728516,0.6844316,0.07770113,0.2440666,0.136342,0.6723789,0.1134674,0.3735324,0.2208029,0.6495603,0.1683517,0.5273547,0.2135694,0.6519744
1033,Walkforward1,3.116805,0.04266918,0.1293838,0.05034868,0.6842131,0.07735486,0.2413992,0.1414611,0.6713206,0.1176969,0.3817718,0.2262609,0.6476793,0.1691522,0.5250217,0.2096131,0.6532571
1034,Walkforward1,3.133788,0.04324456,0.1261553,0.05368216,0.6839597,0.0787838,0.2470311,0.1521592,0.6689769,0.1189858,0.3810613,0.2279842,0.6470748,0.1698645,0.5226267,0.2057968,0.6544694
1035,Walkforward1,3.150802,0.04205862,0.1239755,0.05724774,0.6836704,0.07696041,0.2460668,0.1563728,0.6680045,0.1186335,0.3823489,0.2266639,0.6475384,0.1684288,0.5210058,0.2021446,0.6556066
1036,Walkforward1,3.167747,0.04276885,0.129164,0.06407871,0.683064,0.07525674,0.2452098,0.1614484,0.666796,0.1181854,0.3837,0.2250919,0.6480865,0.166832,0.5193835,0.1985243,0.6567119
1037,Walkforward1,3.20172,0.03610832,0.1177593,0.06097038,0.6833485,0.06745808,0.2354408,0.1624545,0.6665516,0.1095513,0.3774837,0.2179626,0.6505189,0.1568996,0.5091011,0.190752,0.6590115
1038,Walkforward1,3.218743,0.0343963,0.1165431,0.06186024,0.6832685,0.0651109,0.2359554,0.1657213,0.6657469,0.1070929,0.3810661,0.2146986,0.6516034,0.1558552,0.5152732,0.1860391,0.6603574
1039,Walkforward1,3.235728,0.03305178,0.1152882,0.06556694,0.6829228,0.06290244,0.2364732,0.1681198,0.6651453,0.1097345,0.3964579,0.2095821,0.6532671,0.1520695,0.5141965,0.1821363,0.6614446
1040,Walkforward1,3.252719,0.03281904,0.1137416,0.07287881,0.6821812,0.06375315,0.2457531,0.1741757,0.6635852,0.1089721,0.3985412,0.2042247,0.6549616,0.1482771,0.5128214,0.1774268,0.6627234
1041,Walkforward1,3.269692,0.03235742,0.1121038,0.07783019,0.6816341,0.06224891,0.2455947,0.1760543,0.6630893,0.1078886,0.4004034,0.1984705,0.6567283,0.1440502,0.5113609,0.1720476,0.6641402
1042,Walkforward1,3.303731,0.02976464,0.1076113,0.07935359,0.6814584,0.05547944,0.2351754,0.1717021,0.6642296,0.09956443,0.3914793,0.1857013,0.6604525,0.1316994,0.5005469,0.1594915,0.6672668
1043,Walkforward1,3.320743,0.02831313,0.1064906,0.08007673,0.6813738,0.05386658,0.2354532,0.1718326,0.6641958,0.09763031,0.3927927,0.1784753,0.6624417,0.1273632,0.5074002,0.1487711,0.6697385
1044,Walkforward1,3.337748,0.02676558,0.1058091,0.0820213,0.6811424,0.05235581,0.2360953,0.1716675,0.6642385,0.0988325,0.402541,0.1681259,0.6651438,0.1225729,0.5074845,0.1403281,0.6715583
1045,Walkforward1,3.354782,0.02529486,0.106264,0.08498006,0.6807796,0.05114409,0.2380685,0.1709277,0.6644292,0.09710697,0.4038534,0.1611067,0.6668786,0.1181846,0.5089461,0.1311303,0.6734147
1046,Walkforward1,3.371737,0.0237953,0.1068973,0.08683074,0.6805461,0.05267905,0.2500675,0.1732617,0.6638245,0.09520913,0.4051636,0.1539557,0.6685658,0.1137879,0.5108151,0.1210892,0.6752925
1047,Walkforward1,3.388732,0.02334717,0.1159889,0.09363076,0.6796439,0.05178636,0.2529981,0.1710681,0.6643931,0.09279975,0.4061905,0.1467333,0.670188,0.1090967,0.5132561,0.1096482,0.6772442
1048,Walkforward1,3.422795,0.02019995,0.1098862,0.09104481,0.6799951,0.04849943,0.2495594,0.1629855,0.6664219,0.08707403,0.4001014,0.1363191,0.6723835,0.1006893,0.5088003,0.09405324,0.6795855
1049,Walkforward1,3.43977,0.01941358,0.1112037,0.09464014,0.679504,0.04842031,0.2532637,0.1598232,0.6671874,0.0855348,0.4005282,0.1314309,0.6733561,0.09890393,0.5200471,0.07697768,0.6817309
1050,Walkforward1,3.456769,0.01845387,0.112565,0.09888539,0.6788992,0.0469672,0.2579438,0.1556579,0.6681715,0.08501186,0.4080576,0.1257389,0.6744422,0.09578655,0.5218036,0.0684219,0.6826426
1051,Walkforward1,3.473717,0.01683858,0.1142854,0.09845984,0.6789611,0.04413057,0.2628611,0.1486041,0.6697756,0.08034938,0.408457,0.1180884,0.6758237,0.090339,0.5236374,0.05631411,0.6837479
1052,Walkforward1,3.490703,0.01419306,0.1160297,0.09315836,0.6797088,0.04295539,0.2802279,0.1356838,0.6725121,0.07241153,0.4090867,0.1060234,0.6778212,0.08149408,0.5256841,0.03961745,0.6849183
1053,Walkforward1,3.507746,0.01325164,0.1269592,0.09408532,0.6795811,0.03999383,0.2840383,0.1249461,0.6745895,0.06567816,0.4093506,0.09559373,0.6793705,0.07442369,0.5271369,0.02480019,0.6856146
1054,Walkforward1,3.541749,0.00959838,0.1206046,0.08781879,0.6804193,0.03459913,0.2800527,0.1108744,0.6770446,0.05580167,0.4020887,0.0812415,0.6812359,0.06393503,0.5208795,0.006613219,0.6860312
1055,Walkforward1,3.558736,0.009106505,0.1219389,0.08844806,0.6803378,0.03357238,0.2824873,0.1028063,0.6783166,0.05157927,0.4097306,0.06958288,0.6825253,0.0619845,0.529434,-0.01092074,0.6859761
1056,Walkforward1,3.575706,0.008677891,0.123278,0.08660738,0.6805745,0.0322284,0.2848836,0.09341837,0.6796731,0.04709837,0.4102485,0.05903443,0.6835184,0.05794725,0.5299416,-0.0247384,0.6856169
1057,Walkforward1,3.592724,0.008222595,0.1245603,0.08337168,0.6809785,0.03254432,0.2956528,0.07974211,0.681413,0.04229569,0.4110871,0.04670711,0.6844713,0.05325931,0.5304097,-0.04016741,0.6848862
1058,Walkforward1,3.60971,0.007980738,0.1260113,0.08047248,0.6813272,0.03134391,0.2964559,0.07041201,0.6824403,0.03814758,0.4120594,0.03464788,0.6851876,0.04913568,0.5305306,-0.05341305,0.6839807
1059,Walkforward1,3.643675,0.008066442,0.1293125,0.07530831,0.6819173,0.02768908,0.2889325,0.0555193,0.6838129,0.03072999,0.4052529,0.01619502,0.6858718,0.04060198,0.5224666,-0.07189995,0.682285
1060,Walkforward1,3.660994,0.008168482,0.1310136,0.07231268,0.6822414,0.02639453,0.2885504,0.04739276,0.6844242,0.02683904,0.4060673,0.003036164,0.6860563,0.03689258,0.5291976,-0.09095258,0.6800074
1061,Walkforward1,3.677986,0.007913754,0.1335042,0.06565355,0.6829144,0.02448327,0.2880239,0.03840761,0.6849871,0.0223318,0.4159,-0.01780079,0.685832,0.03130565,0.5284724,-0.1053433,0.6779271
1062,Walkforward1,3.694942,0.007417829,0.1358982,0.0582737,0.6835837,0.0220972,0.2870566,0.0292782,0.685438,0.01753978,0.4161118,-0.03068494,0.6853765,0.02519447,0.5273622,-0.1201048,0.6754683
1063,Walkforward1,3.711998,0.005968872,0.1387979,0.05154433,0.6841241,0.02058679,0.2929662,0.02101803,0.6857411,0.01399171,0.4156629,-0.04239642,0.6847519,0.02025689,0.5257754,-0.1356347,0.6725219
1064,Walkforward1,3.728943,0.004614928,0.1417067,0.04557534,0.6845475,0.01839228,0.2911061,0.01449597,0.6859099,0.01105198,0.4149988,-0.0537524,0.6839541,0.01594167,0.5240885,-0.150637,0.6693213
1065,Walkforward1,3.762989,0.004117233,0.1479608,0.03348435,0.6852455,0.01395215,0.2797771,0.003363321,0.6860548,0.005714542,0.404786,-0.06945796,0.682538,0.008221421,0.5131406,-0.1674699,0.6653093
1066,Walkforward1,3.779941,0.003660189,0.1501438,0.02559341,0.6855855,0.0108624,0.2778583,-0.004142188,0.6860505,0.00265289,0.4039376,-0.08125588,0.6812342,0.002467766,0.5192857,-0.1895178,0.6593675
1067,Walkforward1,3.796975,0.003046685,0.1522135,0.01734554,0.6858438,0.0073794,0.2760019,-0.01258213,0.6859477,-9.802462E-05,0.4109116,-0.09926645,0.6788436,-0.002905976,0.517848,-0.2045957,0.6548459
1068,Walkforward1,3.813991,0.002474945,0.1531775,0.009772594,0.6859935,0.003041751,0.2816874,-0.02371466,0.6856531,-0.002461272,0.4096301,-0.1110915,0.677009,-0.007553237,0.5165881,-0.2157753,0.6512477
1069,Walkforward1,3.830982,0.001970487,0.1540962,0.002416115,0.6860588,7.605252E-05,0.2803259,-0.03217404,0.6853082,-0.004616633,0.4083147,-0.1230984,0.6749291,-0.01200898,0.5153536,-0.2266189,0.6475542
1070,Walkforward1,3.84796,0.00245783,0.163302,-0.00762553,0.6860207,-0.002560697,0.2790386,-0.04078113,0.6848499,-0.006577699,0.4065543,-0.1332726,0.672994,-0.01617775,0.5141101,-0.2359326,0.6442191
1071,Walkforward1,3.881926,0.00133327,0.1522052,-0.01755599,0.6858384,-0.006722413,0.2677282,-0.05337749,0.6839834,-0.01081715,0.3943497,-0.1463591,0.6702697,-0.02314785,0.5024217,-0.248326,0.6395441
1072,Walkforward1,3.898942,0.000944077,0.1504277,-0.02338384,0.6856644,-0.009394522,0.2663277,-0.06268437,0.6831933,-0.01340543,0.3989936,-0.1621204,0.666633,-0.02884314,0.509585,-0.2601406,0.6348302
1073,Walkforward1,3.915954,0.001189228,0.1473225,-0.02580808,0.6855775,-0.01089119,0.2642177,-0.07008606,0.6824738,-0.01451235,0.3953942,-0.1697349,0.664735,-0.0307247,0.5083977,-0.2644762,0.6330362
1074,Walkforward1,3.932886,0.001437131,0.1441333,-0.02792697,0.6854944,-0.01305437,0.2712038,-0.08395422,0.6809069,-0.01553821,0.3915591,-0.1770445,0.6628256,-0.03220982,0.5074956,-0.26817,0.6314803
1075,Walkforward1,3.94987,0.003080344,0.1398409,-0.02849897,0.6854709,-0.01231973,0.268055,-0.0882443,0.6803642,-0.01482614,0.3869572,-0.1857783,0.6604308,-0.03023729,0.5076957,-0.2684887,0.6313449
1076,Walkforward1,3.966935,0.004313909,0.1427258,-0.0299595,0.6854085,-0.01137376,0.264594,-0.09312542,0.6797133,-0.01409997,0.3822894,-0.1947674,0.657836,-0.02797525,0.5081498,-0.2700521,0.6306776
1077,Walkforward1,4.000875,0.004343827,0.1250431,-0.02863188,0.6854654,-0.01076678,0.2482298,-0.09662251,0.679225,-0.01372385,0.3649449,-0.1997417,0.6563427,-0.02458645,0.4969673,-0.2750145,0.6285297
1078,Walkforward1,4.01787,0.003504721,0.1207995,-0.02789357,0.6854958,-0.01041915,0.2453033,-0.100479,0.6786652,-0.01496231,0.3688403,-0.2139834,0.6518386,-0.02172404,0.5131879,-0.2840359,0.6245047
1079,Walkforward1,4.034844,0.002516644,0.1166744,-0.02743731,0.6855142,-0.009969638,0.2424021,-0.104343,0.6780819,-0.01519495,0.3653671,-0.2210866,0.6494638,-0.02040978,0.5157343,-0.2861333,0.6235464
1080,Walkforward1,4.051783,0.001413357,0.1136944,-0.02707591,0.6855286,-0.008913536,0.248416,-0.1135907,0.6765942,-0.01520371,0.3632309,-0.2250301,0.648108,-0.0195279,0.5190782,-0.2869644,0.6231645
1081,Walkforward1,4.068818,-0.001105196,0.1183965,-0.03057967,0.6853812,-0.007889174,0.2462776,-0.1178656,0.6758626,-0.01525155,0.3612059,-0.228898,0.6467521,-0.0185703,0.5223864,-0.2880036,0.6226849
1082,Walkforward1,4.102848,-0.002700871,0.1075614,-0.02852215,0.6854699,-0.006711544,0.2355734,-0.1195005,0.6755754,-0.01473522,0.3509936,-0.2287576,0.6468017,-0.01606206,0.5170242,-0.2867314,0.6232717
1083,Walkforward1,4.119825,-0.00419038,0.1071037,-0.03067299,0.6853771,-0.006325687,0.2346647,-0.1233293,0.674887,-0.0155112,0.3507284,-0.2318791,0.6456892,-0.01577858,0.5338902,-0.2907305,0.6214164
1084,Walkforward1,4.136809,-0.00560368,0.107126,-0.03353782,0.6852428,-0.006028051,0.233813,-0.1268777,0.6742288,-0.01752833,0.3599638,-0.2383518,0.643328,-0.01486794,0.5374955,-0.2913595,0.6211216
1085,Walkforward1,4.153761,-0.006979016,0.1080737,-0.03773615,0.6850244,-0.006150779,0.2407976,-0.1377098,0.6721,-0.01830854,0.3620201,-0.2404757,0.6425371,-0.01410983,0.5408944,-0.2928299,0.6204298
1086,Walkforward1,4.170764,-0.008254401,0.1092369,-0.04285415,0.6847233,-0.006649196,0.2404535,-0.1431303,0.6709666,-0.01882792,0.3644308,-0.2422426,0.6418731,-0.01314655,0.5439972,-0.2941171,0.6198207
1087,Walkforward1,4.187725,-0.009774992,0.1198664,-0.05504904,0.6838509,-0.007160711,0.2402189,-0.1488214,0.6697273,-0.01800818,0.3689213,-0.2420309,0.6419529,-0.01198532,0.5470176,-0.2953838,0.619218
1088,Walkforward1,4.221772,-0.01025472,0.1137942,-0.05784905,0.6836198,-0.007461997,0.23269,-0.1561742,0.668051,-0.01630073,0.3664856,-0.2422536,0.6418689,-0.009733725,0.542504,-0.295062,0.6193714
1089,Walkforward1,4.238772,-0.009984833,0.1151806,-0.06221633,0.6832362,-0.00737277,0.2328785,-0.1647456,0.665989,-0.01338331,0.3728074,-0.2485441,0.6394594,-0.005524024,0.5554239,-0.2945077,0.6196352
1090,Walkforward1,4.255785,-0.00904535,0.1166002,-0.06670494,0.6828126,-0.006874667,0.2333326,-0.1707295,0.6644802,-0.00925437,0.3930897,-0.2584103,0.6355365,-0.001706921,0.5580986,-0.2920077,0.6208172
1091,Walkforward1,4.272737,-0.007751718,0.1178558,-0.07097299,0.6823821,-0.006936832,0.2414736,-0.1855334,0.6604997,-0.006948722,0.3996575,-0.2609673,0.6344908,0.002837511,0.560568,-0.2880447,0.6226659
1092,Walkforward1,4.2898,-0.005990701,0.1189181,-0.07467103,0.6819873,-0.00584827,0.241994,-0.1925517,0.658488,-0.004926198,0.4058944,-0.2621473,0.6340042,0.00843861,0.5627751,-0.2825085,0.6251972
1093,Walkforward1,4.323736,-0.001789131,0.1201414,-0.08043849,0.6813312,-0.002468992,0.2351265,-0.1931352,0.6583171,0.000559188,0.404367,-0.2599626,0.6349031,0.0182594,0.5568637,-0.2728055,0.6294916
1094,Walkforward1,4.340735,0.000509308,0.1201826,-0.08364268,0.6809453,-0.001049696,0.2353359,-0.1960015,0.6574694,0.003673257,0.4096643,-0.2605719,0.6346533,0.02500219,0.5578008,-0.2648252,0.6328903
1095,Walkforward1,4.357757,0.002814732,0.1197921,-0.08670121,0.6805626,0.0003802265,0.2354652,-0.1972216,0.6571044,0.007504487,0.4268778,-0.2626571,0.6337932,0.03380745,0.566166,-0.2501458,0.6388346
1096,Walkforward1,4.374707,0.004991025,0.1188749,-0.0878876,0.6804104,0.001884157,0.23526,-0.1978151,0.6569259,0.01178523,0.4303078,-0.260648,0.634622,0.04033746,0.5651874,-0.2391845,0.6430189
1097,Walkforward1,4.391716,0.007102362,0.1174141,-0.08798576,0.6803977,0.00285875,0.2440168,-0.2010491,0.6559434,0.01668685,0.4325579,-0.2582605,0.6355973,0.04707981,0.5634802,-0.2271672,0.647362
1098,Walkforward1,4.408771,0.009508544,0.1231735,-0.09396106,0.6795983,0.005214932,0.2449285,-0.1984236,0.6567424,0.02227422,0.4342168,-0.2548264,0.636982,0.05408077,0.5611689,-0.2112835,0.6527188
1099,Walkforward1,4.44278,0.01189168,0.1123017,-0.08771817,0.6804323,0.009903782,0.23686,-0.1888797,0.6595506,0.032071,0.4259513,-0.2447459,0.6409227,0.0659981,0.5488898,-0.1875078,0.6599419
1100,Walkforward1,4.459794,0.01262289,0.1107967,-0.08977348,0.6801642,0.01305493,0.2399547,-0.1850522,0.6606347,0.03666814,0.427139,-0.2417856,0.6420454,0.07185074,0.5533261,-0.1624413,0.6665549
1101,Walkforward1,4.476741,0.01305782,0.109515,-0.09381584,0.6796184,0.01661218,0.2435551,-0.1819452,0.6614971,0.04436636,0.4380247,-0.2371019,0.6437898,0,0,0,0
1102,Walkforward1,4.493734,0.01342175,0.1083713,-0.09773326,0.6790661,0.02134933,0.2482047,-0.1837537,0.6609971,0.05022994,0.4386932,-0.2302631,0.6462674,0,0,0,0
1103,Walkforward1,4.510752,0.01346401,0.107544,-0.0992526,0.6788456,0.02805073,0.2666516,-0.1895098,0.6593698,0.05633088,0.4392413,-0.2220847,0.6491232,0,0,0,0
1104,Walkforward1,4.527784,0.0134778,0.114558,-0.1100898,0.6771726,0.03125229,0.2717401,-0.1879698,0.6598105,0.06265298,0.4396496,-0.2127838,0.6522312,0,0,0,0
1105,Walkforward1,4.561697,0.01269425,0.1062172,-0.1076931,0.6775579,0.03434543,0.2686839,-0.1798271,0.6620761,0.07111445,0.4313594,-0.1971182,0.6571354,0,0,0,0
1106,Walkforward1,4.578681,0.01229455,0.1063709,-0.1074737,0.6775928,0.03691319,0.2738385,-0.1767443,0.6629057,0.07766325,0.4313675,-0.1856896,0.6604558,0,0,0,0
1107,Walkforward1,4.595707,0.01193334,0.1066281,-0.1067523,0.6777068,0.03981638,0.2787769,-0.1737849,0.6636876,0.08715474,0.4388782,-0.1674075,0.6653249,0,0,0,0
1108,Walkforward1,4.6127,0.01147632,0.107372,-0.1062942,0.6777788,0.04449102,0.2960505,-0.1742863,0.6635562,0.09222977,0.4381074,-0.1548403,0.6683615,0,0,0,0
1109,Walkforward1,4.629678,0.01100836,0.1082147,-0.1061744,0.6777976,0.04747441,0.300079,-0.171466,0.6642905,0.09685413,0.4372557,-0.1422689,0.6711498,0,0,0,0
1110,Walkforward1,4.663636,0.01113286,0.1111073,-0.1027593,0.6783236,0.05243979,0.2955867,-0.1623346,0.6665808,0.1041387,0.4277636,-0.1198982,0.6755049,0,0,0,0
1111,Walkforward1,4.681148,0.01224925,0.1135017,-0.09963851,0.6787891,0.05697264,0.2982201,-0.1583348,0.6675422,0.1094834,0.426087,-0.1015905,0.6784998,0,0,0,0
1112,Walkforward1,4.698168,0.01381147,0.1163116,-0.09612799,0.6792951,0.06184128,0.3005399,-0.1540292,0.6685488,0.1166249,0.430974,-0.07382378,0.6820796,0,0,0,0
1113,Walkforward1,4.715114,0.01785929,0.1204004,-0.08749636,0.6804608,0.06831341,0.3021968,-0.1463228,0.6702777,0,0,0,0,0,0,0,0
1114,Walkforward1,4.732104,0.02242635,0.1246211,-0.07989721,0.6813948,0.07924811,0.3126637,-0.1370963,0.6722255,0,0,0,0,0,0,0,0
1115,Walkforward1,4.749165,0.02804519,0.1294656,-0.08010949,0.6813699,0.08582442,0.3132631,-0.1283287,0.6739542,0,0,0,0,0,0,0,0
1116,Walkforward1,4.78311,0.0385977,0.1392559,-0.07508334,0.681942,0.09570348,0.3045614,-0.1089231,0.6773612,0,0,0,0,0,0,0,0
1117,Walkforward1,4.800088,0.0435198,0.1440261,-0.06992873,0.6824899,0.1037437,0.3038782,-0.09568463,0.6793578,0,0,0,0,0,0,0,0
1118,Walkforward1,4.817063,0.04703327,0.1486436,-0.0666895,0.6828141,0.1104631,0.30289,-0.08456295,0.6808316,0,0,0,0,0,0,0,0
1119,Walkforward1,4.834129,0.05064767,0.1530522,-0.06374869,0.6830949,0.1170911,0.3015824,-0.07297728,0.6821707,0,0,0,0,0,0,0,0
1120,Walkforward1,4.85111,0.05410964,0.1569715,-0.06250188,0.6832101,0.1270824,0.3071325,-0.05594223,0.6837785,0,0,0,0,0,0,0,0
1121,Walkforward1,4.868074,0.06165431,0.1724732,-0.06359194,0.6831095,0.1319494,0.3048278,-0.04362226,0.6846748,0,0,0,0,0,0,0,0
1122,Walkforward1,4.90203,0.06417268,0.1655489,-0.05742074,0.6836559,0.1358976,0.2924793,-0.0274862,0.6855122,0,0,0,0,0,0,0,0
1123,Walkforward1,4.919074,0.06663053,0.1660541,-0.05678165,0.6837092,0.1382407,0.288592,-0.01347402,0.6859307,0,0,0,0,0,0,0,0
1124,Walkforward1,4.93603,0.06871863,0.1659943,-0.05631969,0.6837475,0.1398313,0.2845283,0.001426592,0.6860616,0,0,0,0,0,0,0,0
1125,Walkforward1,4.953023,0.06846485,0.1645208,-0.05794301,0.6836118,0.1411424,0.2858974,0.02336978,0.6856649,0,0,0,0,0,0,0,0
