uniqueID,AnimationName,Timestamp,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
1011,Walkforward1,2.651884,-0.2147757,0.120828,0.1838171,0.1606438,0.07698455,-0.2347307,0.03618216,1.45019,0.1491521,0,0,0,0,0,0,0,0,0
1012,Walkforward1,2.691996,-0.2000613,0.12347,0.2096629,0.1619342,0.0794749,-0.2602361,0.03300386,1.448979,0.1520876,0.7357195,0.132101,1.292294,0.06451681,0.1245175,-1.275272,-0.1589151,-0.06055832,0.1467764
1013,Walkforward1,2.708945,-0.194518,0.1243835,0.2177176,0.1623018,0.08129533,-0.2698589,0.03150391,1.448461,0.1532827,0.2771646,0.04567653,0.4027314,0.01838282,0.09102188,-0.4811391,-0.07499736,-0.0258863,0.05975738
1014,Walkforward1,2.742848,-0.1845445,0.1256772,0.2276495,0.162649,0.08567505,-0.284405,0.02835687,1.447485,0.1553064,0.4986733,0.06468035,0.4965961,0.01735985,0.218986,-0.7273063,-0.1573517,-0.04883409,0.1011856
1015,Walkforward1,2.759824,-0.1795477,0.1260156,0.2302876,0.1628899,0.08818903,-0.2911393,0.02655749,1.446993,0.1563237,0.2498411,0.0169225,0.1319066,0.01204461,0.1256987,-0.3367141,-0.0899693,-0.0246048,0.05086213
1016,Walkforward1,2.776795,-0.1744715,0.1254454,0.2297664,0.1624414,0.0909377,-0.299392,0.02451341,1.446527,0.1579071,0.2538115,-0.02851263,-0.02606288,-0.0224255,0.1374338,-0.4126325,-0.1022037,-0.02328157,0.0791721
1017,Walkforward1,2.793849,-0.1695286,0.124352,0.2270749,0.1614531,0.09392541,-0.3086577,0.02230311,1.446055,0.1598836,0.2471425,-0.05466603,-0.1345724,-0.04941821,0.1493853,-0.463286,-0.1105152,-0.02357364,0.09882301
1018,Walkforward1,2.810797,-0.1653367,0.1241798,0.224916,0.1617436,0.09656082,-0.3174921,0.01978782,1.445506,0.1614095,0.209593,-0.008611754,-0.1079455,0.01452938,0.1317706,-0.4417226,-0.1257645,-0.02748966,0.07629767
1019,Walkforward1,2.827747,-0.1618235,0.1246473,0.223069,0.1627071,0.09903496,-0.3260729,0.01710754,1.444891,0.1626841,0.1756601,0.02337322,-0.09234995,0.04817322,0.1237068,-0.4290387,-0.1340142,-0.03074408,0.06372854
1020,Walkforward1,2.861766,-0.1597717,0.1284175,0.2166315,0.1589675,0.1012091,-0.3426583,0.0148665,1.443219,0.1670748,0.102593,0.1885101,-0.321877,-0.186979,0.1087081,-0.8292675,-0.1120519,-0.08360147,0.2195351
1021,Walkforward1,2.878826,-0.1569144,0.1310186,0.2097907,0.1557169,0.1038688,-0.3558085,0.0146982,1.441464,0.1717947,0.1428634,0.1300581,-0.3420368,-0.1625314,0.1329862,-0.6575137,-0.008414779,-0.087744,0.2359919
1022,Walkforward1,2.895827,-0.1533009,0.1340405,0.2015063,0.1519238,0.1075266,-0.3707657,0.01484432,1.439291,0.1774219,0.1806758,0.1510926,-0.4142202,-0.189653,0.1828887,-0.7478565,0.007306039,-0.1086414,0.2813622
1023,Walkforward1,2.91284,-0.1510064,0.1351125,0.1943186,0.1501787,0.1115025,-0.3818599,0.01495367,1.438256,0.1807625,0.114727,0.05360022,-0.3593855,-0.08725822,0.1987949,-0.5547106,0.005467143,-0.05173087,0.1670279
1024,Walkforward1,2.929821,-0.149166,0.1356811,0.1875187,0.1490999,0.1156242,-0.3916351,0.01505464,1.437584,0.1833529,0.09201542,0.02843216,-0.3399983,-0.05393773,0.2060823,-0.4887611,0.00504856,-0.03359914,0.1295231
1025,Walkforward1,2.963798,-0.1468065,0.1372123,0.1750188,0.1486641,0.1236108,-0.408877,0.01522159,1.436952,0.1865621,0.117977,0.07655695,-0.6249934,-0.02179071,0.3993299,-0.8620963,0.008347537,-0.03162622,0.1604609
1026,Walkforward1,2.980817,-0.1449806,0.13768,0.166302,0.1487796,0.1303751,-0.4196653,0.01409176,1.436509,0.1888584,0.09129494,0.02338812,-0.4358374,0.005773455,0.3382173,-0.5394161,-0.05649151,-0.02214909,0.1148149
1027,Walkforward1,2.997906,-0.1431637,0.1384289,0.1571056,0.1488943,0.1379119,-0.4308426,0.01272612,1.435982,0.1913218,0.09084642,0.03744364,-0.4598208,0.005736202,0.3768392,-0.5588636,-0.06828178,-0.02636313,0.12317
1028,Walkforward1,3.01485,-0.1424908,0.1383138,0.1495108,0.1495227,0.1436799,-0.4377385,0.01159401,1.435811,0.192774,0.03364161,-0.005756319,-0.3797434,0.03142059,0.288403,-0.344795,-0.05660579,-0.008535385,0.07260665
1029,Walkforward1,3.031824,-0.1420485,0.138234,0.1421683,0.1502254,0.149279,-0.4440018,0.0104925,1.435672,0.1940867,0.02211705,-0.003986061,-0.3671207,0.03513321,0.2799511,-0.3131643,-0.05507534,-0.006943941,0.0656344
1030,Walkforward1,3.048807,-0.1420778,0.1373399,0.1344714,0.1521415,0.1546316,-0.4480021,0.009043145,1.435939,0.194689,-0.001463294,-0.04470721,-0.3848456,0.09580404,0.2676338,-0.2000138,-0.0724677,0.01336336,0.03011823
1031,Walkforward1,3.082891,-0.1420095,0.1349595,0.1161671,0.1577778,0.1671745,-0.4543407,0.00518044,1.436943,0.1953583,0.003414601,-0.1190223,-0.9152189,0.281819,0.6271445,-0.3169328,-0.1931353,0.05019903,0.03346428
1032,Walkforward1,3.099847,-0.1418753,0.1336418,0.10554,0.1613742,0.1745236,-0.4566616,0.002774655,1.437631,0.1954623,0.006707013,-0.06588176,-0.5313527,0.1798183,0.3674522,-0.1160443,-0.1202892,0.03438592,0.005197525
1033,Walkforward1,3.116805,-0.1420677,0.1326101,0.09773064,0.1645947,0.1790528,-0.4553383,0.001035897,1.438529,0.194639,-0.00962019,-0.05158857,-0.3904678,0.1610227,0.2264589,0.06616712,-0.08693792,0.0449121,-0.04116073
1034,Walkforward1,3.133788,-0.1423434,0.1316935,0.08996652,0.1678587,0.1836465,-0.4537285,-0.0007020634,1.439403,0.1937769,-0.01378134,-0.04583001,-0.3882062,0.1632012,0.2296872,0.08048862,-0.08689801,0.04367828,-0.04310906
1035,Walkforward1,3.150802,-0.1444857,0.1303759,0.08313044,0.1718294,0.1859193,-0.4482931,-0.002462032,1.440506,0.192279,-0.1071177,-0.06587952,-0.341804,0.1985356,0.1136392,0.2717704,-0.08799844,0.05514622,-0.07489473
1036,Walkforward1,3.167747,-0.1466227,0.1290634,0.07601424,0.1755858,0.1881974,-0.4423565,-0.004239202,1.441588,0.1907644,-0.1068488,-0.06562248,-0.3558099,0.1878209,0.1139075,0.2968296,-0.08885849,0.05410314,-0.07572621
1037,Walkforward1,3.20172,-0.1514691,0.1245135,0.05403575,0.1845672,0.1906956,-0.422006,-0.00868486,1.444272,0.1875139,-0.2423197,-0.2274953,-1.098925,0.4490688,0.124909,1.017527,-0.2222829,0.1342118,-0.1625292
1038,Walkforward1,3.218743,-0.1546458,0.1219572,0.04668418,0.1882425,0.1896314,-0.4104232,-0.01028499,1.445453,0.1856107,-0.1588374,-0.1278136,-0.3675787,0.1837678,-0.05320907,0.5791396,-0.08000671,0.05904436,-0.09515584
1039,Walkforward1,3.235728,-0.1575779,0.119556,0.03908039,0.1917304,0.1885161,-0.3983226,-0.01182722,1.446596,0.1836343,-0.1466036,-0.1200598,-0.3801895,0.174395,-0.05576834,0.6050289,-0.07711127,0.05714893,-0.09882376
1040,Walkforward1,3.252719,-0.1595863,0.1176959,0.03045297,0.1956036,0.1866508,-0.3845972,-0.01307961,1.447789,0.181301,-0.1004189,-0.09300746,-0.4313707,0.19366,-0.09326264,0.686267,-0.06261971,0.05967617,-0.1166657
1041,Walkforward1,3.269692,-0.1618109,0.1156842,0.02014917,0.1997509,0.1849124,-0.3696874,-0.01433432,1.449007,0.1789438,-0.1112282,-0.1005866,-0.5151901,0.2073623,-0.08692071,0.7454902,-0.06273533,0.06088614,-0.1178578
1042,Walkforward1,3.303731,-0.1665047,0.1109585,-0.002935264,0.2109015,0.1805528,-0.3310558,-0.01698583,1.451553,0.1728855,-0.2346925,-0.2362825,-1.154222,0.5575307,-0.2179801,1.931579,-0.1325754,0.1273036,-0.3029168
1043,Walkforward1,3.320743,-0.1684169,0.1090663,-0.01077286,0.2147349,0.1773769,-0.3139571,-0.01759361,1.452628,0.1697736,-0.09560958,-0.09460859,-0.3918798,0.1916677,-0.1587935,0.8549377,-0.03038915,0.05374551,-0.1555927
1044,Walkforward1,3.337748,-0.1702367,0.1070812,-0.01869876,0.2184035,0.1742601,-0.2964163,-0.01813754,1.453668,0.1665926,-0.09099171,-0.0992544,-0.3962948,0.1834311,-0.1558393,0.8770421,-0.02719667,0.05197525,-0.1590513
1045,Walkforward1,3.354782,-0.1720464,0.1048121,-0.02679537,0.2221293,0.1705202,-0.2777744,-0.01855371,1.454759,0.1632246,-0.09048134,-0.1134574,-0.4048309,0.1862928,-0.1869984,0.9320915,-0.02080817,0.05458593,-0.168401
1046,Walkforward1,3.371737,-0.1737852,0.1022267,-0.03583908,0.2260621,0.1665507,-0.2571261,-0.01902179,1.455834,0.1597346,-0.08694082,-0.1292691,-0.4521852,0.1966365,-0.198473,1.032417,-0.02340432,0.05370975,-0.1744993
1047,Walkforward1,3.388732,-0.175489,0.09886418,-0.04717182,0.2307869,0.1615857,-0.2315684,-0.01965209,1.456961,0.1559205,-0.08519217,-0.1681272,-0.5666373,0.2362445,-0.2482481,1.277885,-0.03151456,0.05639195,-0.1907036
1048,Walkforward1,3.422795,-0.1780654,0.09345713,-0.0654453,0.238083,0.1537725,-0.1871985,-0.02045038,1.458786,0.1487715,-0.1288198,-0.2703525,-0.9136741,0.364805,-0.3906637,2.218496,-0.03991462,0.09125471,-0.3574505
1049,Walkforward1,3.43977,-0.1793274,0.09095706,-0.07315143,0.2411566,0.1502534,-0.166775,-0.02072488,1.459539,0.1455247,-0.06309822,-0.1250032,-0.3853064,0.1536794,-0.1759514,1.021176,-0.0137249,0.03762245,-0.1623392
1050,Walkforward1,3.456769,-0.1808571,0.08826601,-0.08040256,0.2440963,0.1465713,-0.1462793,-0.02098042,1.460199,0.142597,-0.07648692,-0.1345526,-0.3625564,0.1469836,-0.1841061,1.02478,-0.01277728,0.03297925,-0.1463845
1051,Walkforward1,3.473717,-0.1821797,0.08503865,-0.08942715,0.2467989,0.1421128,-0.1229224,-0.0214722,1.46111,0.1392051,-0.06612986,-0.161368,-0.4512295,0.1351289,-0.2229273,1.167849,-0.02458869,0.04556775,-0.1695953
1052,Walkforward1,3.490703,-0.1833363,0.08119755,-0.1009833,0.2490179,0.1365606,-0.09520654,-0.02226083,1.462362,0.1351153,-0.05783066,-0.1920547,-0.5778059,0.1109488,-0.2776079,1.385791,-0.03943192,0.06259084,-0.2044916
1053,Walkforward1,3.507746,-0.1844561,0.07787663,-0.1113672,0.2494887,0.131824,-0.07217157,-0.0225589,1.463342,0.1321075,-0.05598664,-0.1660459,-0.5191956,0.0235416,-0.2368309,1.151749,-0.0149033,0.04903674,-0.150387
1054,Walkforward1,3.541749,-0.1861867,0.07258077,-0.1297956,0.2469251,0.1236062,-0.03308126,-0.02220126,1.464431,0.1288441,-0.0865303,-0.2647933,-0.92142,-0.128179,-0.4108895,1.954515,0.01788177,0.054425,-0.1631722
1055,Walkforward1,3.558736,-0.1861855,0.07051038,-0.1389794,0.2445952,0.1200078,-0.01533112,-0.0221134,1.464653,0.1283188,5.885959E-05,-0.1035195,-0.459189,-0.1164965,-0.1799189,0.8875072,0.004393235,0.01111031,-0.0262633
1056,Walkforward1,3.575706,-0.1861007,0.06871234,-0.1491897,0.2417272,0.1164342,0.005642024,-0.02201353,1.464616,0.128155,0.004241616,-0.08990206,-0.510516,-0.1434013,-0.1786798,1.048657,0.004993472,-0.001853704,-0.008190423
1057,Walkforward1,3.592724,-0.1859356,0.06720491,-0.1603251,0.238095,0.1132923,0.02963146,-0.02188849,1.46431,0.1283113,0.008255243,-0.07537119,-0.5567707,-0.1816057,-0.1570985,1.199472,0.006251782,-0.01531839,0.007811934
1058,Walkforward1,3.60971,-0.1855896,0.06634904,-0.1698319,0.2345145,0.1112498,0.04936145,-0.02181325,1.463914,0.128793,0.01729876,-0.04279353,-0.4753403,-0.1790278,-0.1021221,0.9864997,0.003762357,-0.0197649,0.02408847
1059,Walkforward1,3.643675,-0.184386,0.0655905,-0.1872471,0.2267894,0.1090413,0.08159963,-0.02163357,1.462957,0.1306529,0.06017685,-0.03792718,-0.8707613,-0.386256,-0.1104273,1.611909,0.008984096,-0.04788637,0.09299293
1060,Walkforward1,3.660994,-0.1835301,0.06547055,-0.1970524,0.2217844,0.1085855,0.09710632,-0.02140282,1.462356,0.1320845,0.04279613,-0.005997345,-0.4902653,-0.2502486,-0.02278984,0.7753347,0.01153741,-0.03001094,0.07158145
1061,Walkforward1,3.677986,-0.1822888,0.06564713,-0.2094741,0.215543,0.1082028,0.1136995,-0.02126746,1.461639,0.134122,0.06206408,0.008828938,-0.6210834,-0.3120683,-0.01913346,0.8296572,0.006767828,-0.03585815,0.1018718
1062,Walkforward1,3.694942,-0.1807654,0.06661417,-0.2231145,0.2083707,0.1080821,0.1308885,-0.02118062,1.460755,0.1364603,0.07617325,0.04835203,-0.6820187,-0.3586158,-0.006036833,0.8594528,0.004342198,-0.04419088,0.1169175
1063,Walkforward1,3.711998,-0.1785153,0.06891024,-0.2374527,0.201275,0.1083479,0.1428969,-0.02125131,1.459685,0.1391794,0.1125015,0.1148034,-0.716912,-0.3547847,0.01329035,0.6004177,-0.003534462,-0.05353689,0.1359545
1064,Walkforward1,3.728943,-0.175954,0.07270978,-0.2516338,0.1942865,0.1086144,0.152565,-0.02138911,1.458421,0.1420027,0.1280673,0.1899771,-0.7090539,-0.349424,0.0133276,0.4834048,-0.006890297,-0.06318688,0.1411669
1065,Walkforward1,3.762989,-0.174402,0.0789198,-0.2718212,0.1809486,0.1119307,0.1667814,-0.02060423,1.456508,0.1442784,0.07760227,0.3105007,-1.00937,-0.6668993,0.1658149,0.7108197,0.03924398,-0.09567142,0.1137853
1066,Walkforward1,3.779941,-0.1733339,0.08225885,-0.2813556,0.1737787,0.1131476,0.1722364,-0.01974434,1.455685,0.145376,0.05340427,0.1669526,-0.4767179,-0.3584951,0.06084479,0.2727531,0.04299451,-0.04113317,0.05488023
1067,Walkforward1,3.796975,-0.1720141,0.08580864,-0.2908907,0.1664331,0.1142324,0.1773181,-0.01877379,1.454856,0.1465433,0.06598905,0.1774896,-0.4767552,-0.3672756,0.05423911,0.2540834,0.04852759,-0.04144311,0.05836263
1068,Walkforward1,3.813991,-0.1721878,0.08940892,-0.2994105,0.1614804,0.1134456,0.178738,-0.01792304,1.454431,0.1479034,-0.008685887,0.1800139,-0.4259899,-0.2476387,-0.03934167,0.07099733,0.04253732,-0.0212431,0.06800368
1069,Walkforward1,3.830982,-0.1726132,0.09309919,-0.3076667,0.157037,0.1122532,0.1793528,-0.01710259,1.454082,0.1493025,-0.02126917,0.1845136,-0.4128098,-0.2221666,-0.05962104,0.03073588,0.04102262,-0.01748204,0.06995648
1070,Walkforward1,3.84796,-0.171781,0.09644887,-0.3152059,0.1534481,0.1119999,0.1768247,-0.01673988,1.453754,0.150519,0.04160851,0.1674838,-0.3769606,-0.179448,-0.01266226,-0.1264051,0.01813583,-0.01636744,0.06082356
1071,Walkforward1,3.881926,-0.1706221,0.1022205,-0.3281305,0.1463702,0.1119488,0.1707562,-0.01592488,1.45348,0.1520302,0.0579454,0.2885796,-0.6462306,-0.3538929,-0.002556667,-0.3034234,0.04074965,-0.01372099,0.07555932
1072,Walkforward1,3.898942,-0.1705852,0.1045614,-0.3334648,0.142547,0.1120487,0.1678385,-0.01536153,1.453573,0.1522538,0.001843274,0.1170479,-0.2667144,-0.1911618,0.004996359,-0.1458831,0.02816767,0.004655123,0.01118407
1073,Walkforward1,3.915954,-0.1729419,0.1093295,-0.3441935,0.1353347,0.1126794,0.1632615,-0.01146291,1.453689,0.1518959,-0.1178347,0.2384044,-0.5364373,-0.3606163,0.03153495,-0.228852,0.1949309,0.005817413,-0.01789555
1074,Walkforward1,3.932886,-0.175009,0.1144446,-0.3551354,0.1284161,0.1137228,0.1586173,-0.007404004,1.453725,0.1514874,-0.1033552,0.2557535,-0.5470932,-0.345929,0.05217008,-0.2322078,0.2029454,0.001776218,-0.02042651
1075,Walkforward1,3.94987,-0.1764592,0.1186889,-0.3648689,0.1248669,0.1163461,0.1527958,-0.004366329,1.453122,0.1528853,-0.07250831,0.212216,-0.4866779,-0.1774579,0.131163,-0.291077,0.1518838,-0.03011227,0.06989464
1076,Walkforward1,3.966935,-0.1778216,0.1231064,-0.3745575,0.1217104,0.1192911,0.1469455,-0.00134351,1.452442,0.1543455,-0.06811917,0.2208777,-0.4844293,-0.1578275,0.1472525,-0.2925165,0.1511409,-0.03401041,0.07301047
1077,Walkforward1,4.000875,-0.1848282,0.1334046,-0.3981137,0.1129904,0.1248104,0.1289773,0.0069716,1.450554,0.1603565,-0.3503315,0.5149052,-1.177807,-0.4360002,0.2759621,-0.8984074,0.4157555,-0.09440184,0.3005497
1078,Walkforward1,4.01787,-0.1894567,0.1379727,-0.4059792,0.1116273,0.1261861,0.1227897,0.01000158,1.449761,0.1629132,-0.2314225,0.2284072,-0.3932744,-0.06815195,0.06878711,-0.3093798,0.1514989,-0.03966689,0.1278378
1079,Walkforward1,4.034844,-0.1940085,0.1426168,-0.4137499,0.1102904,0.1277038,0.1167399,0.01301164,1.448951,0.165438,-0.2275936,0.2322048,-0.3885373,-0.06684624,0.07588342,-0.3024902,0.150503,-0.04047155,0.1262389
1080,Walkforward1,4.051783,-0.1990045,0.1469842,-0.4210966,0.1093947,0.1287935,0.11087,0.01587794,1.448345,0.1678917,-0.2497979,0.2183698,-0.367336,-0.04478544,0.05448833,-0.2934966,0.1433151,-0.03032684,0.1226857
1081,Walkforward1,4.068818,-0.2042814,0.1513879,-0.4282124,0.1084821,0.1300996,0.1047067,0.01893776,1.447687,0.1703847,-0.2638474,0.2201848,-0.3557906,-0.0456281,0.06530434,-0.3081627,0.1529909,-0.03291368,0.1246504
1082,Walkforward1,4.102848,-0.218972,0.1587675,-0.4387515,0.1072963,0.134027,0.08798127,0.02724587,1.44605,0.1758506,-0.7345289,0.3689826,-0.5269513,-0.05929023,0.1963712,-0.836273,0.4154057,-0.08181334,0.273294
1083,Walkforward1,4.119825,-0.2250611,0.1617296,-0.4424111,0.1067403,0.1355802,0.08180726,0.03064812,1.44523,0.1780742,-0.3044538,0.1481041,-0.1829833,-0.0278037,0.07765591,-0.3087007,0.1701122,-0.04104376,0.1111783
1084,Walkforward1,4.136809,-0.2312906,0.1643144,-0.4454151,0.1061503,0.1372077,0.0754915,0.03403645,1.444516,0.1800701,-0.3114745,0.1292415,-0.1501977,-0.02949648,0.08137673,-0.3157876,0.1694169,-0.0356853,0.09979382
1085,Walkforward1,4.153761,-0.2379923,0.1653672,-0.4459456,0.1056107,0.1388203,0.0684559,0.03733482,1.444315,0.1812483,-0.3350876,0.05263612,-0.02652556,-0.02698191,0.08063167,-0.3517803,0.1649184,-0.01006126,0.05891025
1086,Walkforward1,4.170764,-0.2452116,0.1669367,-0.4462633,0.1049252,0.1403233,0.06095604,0.04078768,1.444147,0.182312,-0.3609613,0.07847548,-0.01588315,-0.03427342,0.07514656,-0.3749929,0.1726428,-0.008386374,0.05318597
1087,Walkforward1,4.187725,-0.2540018,0.1698646,-0.4460854,0.1038862,0.1413017,0.05199334,0.04467867,1.444153,0.1830492,-0.4395097,0.1463972,0.008893013,-0.05194843,0.04892126,-0.4481351,0.1945496,0.0002980232,0.036861
1088,Walkforward1,4.221772,-0.2680202,0.1755158,-0.4435543,0.102807,0.1421207,0.0364889,0.05036245,1.444434,0.1836348,-0.7009208,0.2825603,0.1265571,-0.05396008,0.04094914,-0.7752219,0.2841892,0.0140667,0.0292778
1089,Walkforward1,4.238772,-0.2741074,0.1779023,-0.4408654,0.102931,0.1420735,0.02964585,0.05251627,1.444754,0.183433,-0.3043622,0.119324,0.1344427,0.006199628,-0.002356619,-0.3421527,0.1076909,0.01599789,-0.01009032
1090,Walkforward1,4.255785,-0.2803097,0.1796215,-0.4363588,0.1038232,0.1417536,0.02323646,0.05448258,1.445275,0.1827047,-0.310114,0.08596107,0.2253294,0.04460588,-0.01599938,-0.3204694,0.09831525,0.02604127,-0.03641546
1091,Walkforward1,4.272737,-0.2873062,0.1812133,-0.4296208,0.1051083,0.1409452,0.01603196,0.05676851,1.44592,0.1817016,-0.3498226,0.07959083,0.3369004,0.06425641,-0.04041716,-0.3602247,0.1142967,0.03224611,-0.05015284
1092,Walkforward1,4.2898,-0.2957696,0.1825573,-0.4188623,0.107131,0.1392321,0.007281339,0.05965101,1.44679,0.1801968,-0.4231736,0.06719902,0.537923,0.1011342,-0.08565709,-0.4375313,0.1441248,0.04348755,-0.07524192
1093,Walkforward1,4.323736,-0.3092513,0.1848319,-0.3961964,0.1100913,0.1360315,-0.00929117,0.06471413,1.448162,0.1772876,-0.6740853,0.1137279,1.133297,0.148017,-0.1600303,-0.8286254,0.2531564,0.06864071,-0.1454599
1094,Walkforward1,4.340735,-0.3155983,0.1853004,-0.3836147,0.1110381,0.134195,-0.01774787,0.06719959,1.448735,0.1759017,-0.317347,0.02342612,0.6290823,0.04733987,-0.09182543,-0.4228351,0.1242727,0.02860427,-0.06929189
1095,Walkforward1,4.357757,-0.3224362,0.1850784,-0.3697549,0.1115827,0.1320057,-0.02666282,0.06981622,1.449249,0.174581,-0.3418982,-0.01109838,0.6929934,0.0272274,-0.1094632,-0.4457472,0.1308318,0.02571344,-0.06603748
1096,Walkforward1,4.374707,-0.3289667,0.1844983,-0.3546633,0.1117812,0.129781,-0.03570898,0.07256639,1.449667,0.1732254,-0.3265217,-0.02900586,0.7545799,0.009926409,-0.1112364,-0.4523084,0.1375083,0.02088547,-0.06777719
1097,Walkforward1,4.391716,-0.3352062,0.1834964,-0.3381189,0.111571,0.1274939,-0.04496481,0.0754817,1.449987,0.1718202,-0.3119767,-0.05009398,0.8272186,-0.01050867,-0.1143508,-0.4627915,0.1457654,0.01600385,-0.0702627
1098,Walkforward1,4.408771,-0.3410949,0.1813397,-0.3173748,0.11149,0.1250571,-0.05626165,0.0782311,1.450401,0.1699893,-0.294435,-0.107839,1.037204,-0.004048645,-0.1218416,-0.5648421,0.1374703,0.02071857,-0.09154528
1099,Walkforward1,4.44278,-0.3495162,0.1752229,-0.2700123,0.1109846,0.1198451,-0.08040222,0.08261709,1.451288,0.165554,-0.4210636,-0.3058381,2.368124,-0.02527349,-0.2605986,-1.207028,0.2192993,0.0443697,-0.2217636
1100,Walkforward1,4.459794,-0.3516772,0.1718851,-0.248927,0.1104721,0.1170631,-0.08950212,0.08388392,1.451734,0.1633743,-0.1080513,-0.16689,1.05427,-0.02562553,-0.1390997,-0.454995,0.06334148,0.02227426,-0.1089834
1101,Walkforward1,4.476741,-0.3527834,0.1667685,-0.2232854,0.1101505,0.1137523,-0.1002774,0.08480468,1.452375,0.1606663,-0.05530715,-0.2558298,1.28208,-0.01607649,-0.1655415,-0.5387664,0.04603788,0.03207326,-0.1354001
1102,Walkforward1,4.493734,-0.3526907,0.1609779,-0.1942102,0.1098236,0.1101129,-0.1122924,0.08546798,1.453065,0.1575872,0.004631281,-0.2895325,1.453757,-0.01634695,-0.181973,-0.6007481,0.03316514,0.03446341,-0.1539551
1103,Walkforward1,4.510752,-0.3521741,0.1558191,-0.1689654,0.1088857,0.1065309,-0.1221617,0.08606495,1.453774,0.1547244,0.02582967,-0.2579398,1.262239,-0.04689246,-0.1790974,-0.4934661,0.02984852,0.0354588,-0.1431398
1104,Walkforward1,4.527784,-0.3513923,0.1511672,-0.1459209,0.1076356,0.1029284,-0.1300986,0.08661664,1.454473,0.1519133,0.0390932,-0.2325952,1.152226,-0.06250702,-0.1801241,-0.3968425,0.02758428,0.03494024,-0.1405574
1105,Walkforward1,4.561697,-0.3471757,0.1425489,-0.1000044,0.1048811,0.09642668,-0.1464335,0.08749478,1.455627,0.1466785,0.2108261,-0.4309133,2.295824,-0.137727,-0.3250875,-0.8167483,0.04390739,0.05770326,-0.2617404
1106,Walkforward1,4.578681,-0.342038,0.1374516,-0.07214599,0.1026685,0.09269804,-0.1568514,0.08777868,1.456204,0.1440003,0.2568886,-0.254865,1.392921,-0.1106299,-0.1864322,-0.5208917,0.01419485,0.02887249,-0.1339078
1107,Walkforward1,4.595707,-0.3351788,0.1328956,-0.04199813,0.1000693,0.08886684,-0.1682055,0.08797669,1.456684,0.1412876,0.3429607,-0.2278008,1.507393,-0.1299579,-0.1915596,-0.5677082,0.009900331,0.02400875,-0.1356363
1108,Walkforward1,4.6127,-0.3283845,0.1296152,-0.01897978,0.09765572,0.08593461,-0.1768156,0.0880474,1.4571,0.1391879,0.3397122,-0.1640171,1.150918,-0.1206789,-0.1466118,-0.430502,0.003535673,0.02079606,-0.1049839
